device_mac, date, type, intensity, steps, heartrate
fc:5a:18:28:15:53, 2018-04-17 08:25, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:26, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 08:27, 112, 67, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:28, 121, 71, 0, 103
fc:5a:18:28:15:53, 2018-04-17 08:29, 112, 67, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:30, 28, 93, 38, 72
fc:5a:18:28:15:53, 2018-04-17 08:31, 1, 90, 61, 255
fc:5a:18:28:15:53, 2018-04-17 08:32, 1, 80, 65, 255
fc:5a:18:28:15:53, 2018-04-17 08:33, 1, 97, 26, 255
fc:5a:18:28:15:53, 2018-04-17 08:34, 96, 63, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:35, 96, 44, 0, 83
fc:5a:18:28:15:53, 2018-04-17 08:36, 96, 62, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:37, 96, 51, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:38, 1, 60, 17, 255
fc:5a:18:28:15:53, 2018-04-17 08:39, 1, 79, 52, 255
fc:5a:18:28:15:53, 2018-04-17 08:40, 1, 91, 91, 84
fc:5a:18:28:15:53, 2018-04-17 08:41, 1, 97, 105, 255
fc:5a:18:28:15:53, 2018-04-17 08:42, 1, 54, 38, 255
fc:5a:18:28:15:53, 2018-04-17 08:43, 96, 31, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:44, 96, 7, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:45, 80, 18, 0, 80
fc:5a:18:28:15:53, 2018-04-17 08:46, 80, 13, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:47, 80, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:48, 80, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:49, 80, 1, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:50, 90, 20, 0, 75
fc:5a:18:28:15:53, 2018-04-17 08:51, 80, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:52, 80, 27, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:53, 80, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:54, 80, 23, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:55, 80, 27, 0, 76
fc:5a:18:28:15:53, 2018-04-17 08:56, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:57, 80, 34, 0, 255
fc:5a:18:28:15:53, 2018-04-17 08:58, 80, 66, 14, 255
fc:5a:18:28:15:53, 2018-04-17 08:59, 96, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:00, 96, 10, 0, 76
fc:5a:18:28:15:53, 2018-04-17 09:01, 80, 34, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:02, 80, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:03, 80, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:04, 80, 8, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:05, 80, 11, 0, 73
fc:5a:18:28:15:53, 2018-04-17 09:06, 80, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:07, 80, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:08, 80, 13, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:09, 80, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:10, 80, 19, 0, 75
fc:5a:18:28:15:53, 2018-04-17 09:11, 80, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:12, 80, 25, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:13, 80, 21, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:14, 80, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:15, 80, 25, 0, 68
fc:5a:18:28:15:53, 2018-04-17 09:16, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:17, 80, 21, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:18, 80, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:19, 80, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:20, 80, 13, 0, 77
fc:5a:18:28:15:53, 2018-04-17 09:21, 80, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:22, 80, 29, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:23, 80, 8, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:24, 80, 4, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:25, 80, 15, 0, 81
fc:5a:18:28:15:53, 2018-04-17 09:26, 80, 10, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:27, 80, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:28, 80, 32, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:29, 1, 70, 31, 255
fc:5a:18:28:15:53, 2018-04-17 09:30, 1, 109, 99, 0
fc:5a:18:28:15:53, 2018-04-17 09:31, 1, 119, 102, 255
fc:5a:18:28:15:53, 2018-04-17 09:32, 17, 115, 90, 255
fc:5a:18:28:15:53, 2018-04-17 09:33, 96, 41, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:34, 80, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:35, 80, 45, 0, 85
fc:5a:18:28:15:53, 2018-04-17 09:36, 80, 56, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:37, 1, 117, 104, 255
fc:5a:18:28:15:53, 2018-04-17 09:38, 1, 107, 98, 255
fc:5a:18:28:15:53, 2018-04-17 09:39, 1, 115, 100, 255
fc:5a:18:28:15:53, 2018-04-17 09:40, 1, 108, 99, 101
fc:5a:18:28:15:53, 2018-04-17 09:41, 1, 109, 102, 255
fc:5a:18:28:15:53, 2018-04-17 09:42, 1, 33, 15, 255
fc:5a:18:28:15:53, 2018-04-17 09:43, 1, 53, 31, 255
fc:5a:18:28:15:53, 2018-04-17 09:44, 96, 27, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:45, 1, 61, 29, 91
fc:5a:18:28:15:53, 2018-04-17 09:46, 1, 113, 109, 255
fc:5a:18:28:15:53, 2018-04-17 09:47, 1, 86, 79, 255
fc:5a:18:28:15:53, 2018-04-17 09:48, 1, 72, 29, 255
fc:5a:18:28:15:53, 2018-04-17 09:49, 1, 130, 114, 255
fc:5a:18:28:15:53, 2018-04-17 09:50, 1, 119, 112, 75
fc:5a:18:28:15:53, 2018-04-17 09:51, 1, 114, 109, 255
fc:5a:18:28:15:53, 2018-04-17 09:52, 1, 122, 114, 255
fc:5a:18:28:15:53, 2018-04-17 09:53, 1, 126, 118, 255
fc:5a:18:28:15:53, 2018-04-17 09:54, 1, 134, 119, 255
fc:5a:18:28:15:53, 2018-04-17 09:55, 1, 130, 111, 120
fc:5a:18:28:15:53, 2018-04-17 09:56, 96, 47, 14, 255
fc:5a:18:28:15:53, 2018-04-17 09:57, 96, 54, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:58, 80, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 09:59, 80, 24, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:00, 80, 22, 0, 81
fc:5a:18:28:15:53, 2018-04-17 10:01, 80, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:02, 80, 28, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:03, 80, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:04, 1, 70, 16, 255
fc:5a:18:28:15:53, 2018-04-17 10:05, 1, 124, 114, 106
fc:5a:18:28:15:53, 2018-04-17 10:06, 1, 130, 118, 255
fc:5a:18:28:15:53, 2018-04-17 10:07, 1, 133, 118, 255
fc:5a:18:28:15:53, 2018-04-17 10:08, 1, 123, 115, 255
fc:5a:18:28:15:53, 2018-04-17 10:09, 1, 127, 116, 255
fc:5a:18:28:15:53, 2018-04-17 10:10, 1, 132, 114, 117
fc:5a:18:28:15:53, 2018-04-17 10:11, 1, 99, 86, 255
fc:5a:18:28:15:53, 2018-04-17 10:12, 96, 40, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:13, 96, 53, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:14, 96, 23, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:15, 1, 96, 91, 58
fc:5a:18:28:15:53, 2018-04-17 10:16, 96, 70, 14, 255
fc:5a:18:28:15:53, 2018-04-17 10:17, 96, 28, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:18, 96, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:19, 106, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:20, 96, 23, 0, 84
fc:5a:18:28:15:53, 2018-04-17 10:21, 96, 48, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:22, 106, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:23, 96, 1, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:24, 80, 34, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:25, 90, 20, 0, 69
fc:5a:18:28:15:53, 2018-04-17 10:26, 80, 15, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:27, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:28, 80, 22, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:29, 80, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:30, 80, 9, 0, 76
fc:5a:18:28:15:53, 2018-04-17 10:31, 80, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:32, 80, 6, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:33, 80, 15, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:34, 80, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:35, 80, 27, 0, 82
fc:5a:18:28:15:53, 2018-04-17 10:36, 80, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:37, 80, 15, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:38, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:39, 80, 9, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:40, 80, 3, 0, 75
fc:5a:18:28:15:53, 2018-04-17 10:41, 80, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:42, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:43, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:44, 80, 6, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:45, 80, 7, 0, 68
fc:5a:18:28:15:53, 2018-04-17 10:46, 80, 4, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:47, 80, 28, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:48, 80, 36, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:49, 80, 21, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:50, 80, 15, 0, 72
fc:5a:18:28:15:53, 2018-04-17 10:51, 80, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:52, 80, 9, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:53, 80, 33, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:54, 80, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:55, 80, 23, 0, 72
fc:5a:18:28:15:53, 2018-04-17 10:56, 80, 31, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:57, 80, 25, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:58, 80, 19, 0, 255
fc:5a:18:28:15:53, 2018-04-17 10:59, 80, 21, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:00, 80, 12, 0, 64
fc:5a:18:28:15:53, 2018-04-17 11:01, 80, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:02, 80, 22, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:03, 80, 13, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:04, 80, 24, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:05, 80, 18, 0, 65
fc:5a:18:28:15:53, 2018-04-17 11:06, 80, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:07, 80, 6, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:08, 80, 24, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:09, 80, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:10, 80, 6, 0, 62
fc:5a:18:28:15:53, 2018-04-17 11:11, 80, 27, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:12, 1, 76, 43, 255
fc:5a:18:28:15:53, 2018-04-17 11:13, 96, 44, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:14, 106, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:15, 80, 26, 0, 59
fc:5a:18:28:15:53, 2018-04-17 11:16, 80, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:17, 80, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:18, 80, 24, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:19, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:20, 90, 20, 0, 65
fc:5a:18:28:15:53, 2018-04-17 11:21, 90, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:22, 80, 21, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:23, 80, 46, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:24, 1, 87, 30, 255
fc:5a:18:28:15:53, 2018-04-17 11:25, 96, 42, 0, 50
fc:5a:18:28:15:53, 2018-04-17 11:26, 96, 17, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:27, 96, 43, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:28, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:29, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:30, 96, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:31, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:32, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:33, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:34, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:35, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:36, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:37, 112, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:38, 112, 10, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:39, 123, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:40, 112, 14, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:41, 80, 28, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:42, 80, 19, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:43, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:44, 80, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:45, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:46, 80, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:47, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:48, 80, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:49, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:50, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:51, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:52, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:53, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:54, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:55, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:56, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:57, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 11:58, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 11:59, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:00, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:01, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:02, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:03, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:04, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:05, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:06, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:07, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:08, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:09, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:10, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:11, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:12, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:13, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:14, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:15, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:16, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:17, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:18, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:19, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:20, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:21, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:22, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:23, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:24, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:25, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:26, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:27, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:28, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:29, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:30, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:31, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:32, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:33, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:34, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:35, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:36, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:37, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:38, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:39, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:40, 112, 17, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:41, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:42, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:43, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:44, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:45, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:46, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:47, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:48, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:49, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:50, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:51, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:52, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:53, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:54, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:55, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:56, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:57, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 12:58, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 12:59, 112, 17, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:00, 112, 16, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:01, 112, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:02, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:03, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:04, 112, 21, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:05, 112, 19, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:06, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:07, 112, 17, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:08, 112, 23, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:09, 112, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:10, 112, 7, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:11, 112, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:12, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:13, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:14, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:15, 112, 15, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:16, 112, 9, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:17, 112, 23, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:18, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:19, 112, 28, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:20, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:21, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:22, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:23, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:24, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:25, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:26, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:27, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:28, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:29, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:30, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:31, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:32, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:33, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:34, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:35, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:36, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:37, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:38, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:39, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:40, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:41, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:42, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:43, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:44, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:45, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:46, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:47, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:48, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:49, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:50, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:51, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:52, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:53, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:54, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:55, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:56, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:57, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 13:58, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 13:59, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 14:00, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 14:01, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 14:02, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 14:03, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 14:04, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-17 14:05, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-17 14:06, 112, 0, 0, 0
